2566752706,	 -3.8395, 449.4503,  18.2188,  -2.6956,   5.5177, -14.9203,		 31.4435, 389.7801,  99.7667,   0.9073,   3.0411,   0.1283,  -0.6608,  -0.0550,  -0.0428,		  7.2923, 345.0809, 127.7951,	  7.2923, 345.0809, 127.7951,	 -9.6791, 364.8474,  88.5094,	 -0.5986, 373.1510,  58.7554,	 13.3496, 375.2386,  41.7394,	 16.3046, 363.7097, 136.3288,	  9.8278, 411.5415,  86.3597,	  2.7655, 433.9814,  53.3053,	 -1.1439, 443.9326,  33.1391,	 -3.8395, 449.4503,  18.2188,	 27.7356, 365.8288, 136.1022,	 30.6259, 411.1439,  88.3634,	 24.7683, 402.4262,  44.0741,	 20.0042, 376.0433,  42.5353,	 18.6040, 362.0095,  53.3063,	 39.2536, 365.0256, 134.9680,	 50.7051, 404.6418,  92.5586,	 47.1815, 399.5421,  50.8236,	 38.6863, 375.1595,  46.6197,	 34.1905, 360.8180,  55.8621,	 50.0206, 358.0269, 131.0026,	 68.1357, 394.5729,  94.4697,	 67.1703, 390.5908,  61.3309,	 56.1003, 376.2186,  57.8603,	 47.0161, 365.3247,  65.8449,	  0.6474,	1
2566761339,	 -1.9847, 449.3928,  16.9878,  -2.5193,   5.4660, -14.9701,		 32.7671, 390.8158,  99.7471,   0.8916,   3.0412,   0.1241,  -0.6786,  -0.0126,  -0.0102,		  8.8197, 346.2097, 128.0968,	  8.8197, 346.2097, 128.0968,	 -8.0153, 364.7312,  88.1512,	  1.2562, 372.6114,  58.3411,	 15.2512, 374.7266,  41.3670,	 17.3486, 365.1368, 136.4691,	 11.0588, 411.9655,  85.5353,	  4.2408, 434.0919,  52.2193,	  0.5346, 443.9268,  31.9579,	 -1.9847, 449.3928,  16.9878,	 28.7448, 367.4467, 136.4268,	 31.8170, 411.9588,  87.9495,	 26.9885, 402.3377,  43.7232,	 22.6894, 375.8566,  42.5446,	 21.3000, 361.9753,  53.5128,	 40.2947, 366.8207, 135.5310,	 51.9157, 405.8756,  92.6497,	 49.3175, 399.9876,  50.9506,	 41.3101, 375.4014,  46.9817,	 36.8584, 361.1337,  56.3588,	 51.2536, 359.9384, 131.9015,	 69.4713, 396.1412,  95.0791,	 69.2072, 391.5347,  62.0083,	 58.4511, 376.9179,  58.5731,	 49.3879, 366.0018,  66.5513,	  0.6555,	1
2566770041,	  0.0530, 448.1390,  15.1095,  -2.3471,   5.2881, -15.0617,		 34.1097, 391.1001,  99.3664,   0.8704,   3.0364,   0.1245,  -0.7014,   0.0188,   0.0159,		 10.1648, 346.8846, 128.3237,	 10.1648, 346.8846, 128.3237,	 -6.4055, 364.1032,  87.6905,	  3.1356, 371.3481,  57.8043,	 17.2184, 373.2855,  40.8817,	 18.3451, 366.0911, 136.4026,	 12.4200, 411.6778,  84.3113,	  5.8949, 433.2847,  50.5981,	  2.4001, 442.8510,  30.1711,	  0.0530, 448.1390,  15.1095,	 29.7148, 368.5266, 136.4987,	 33.1329, 411.9577,  87.0735,	 29.1747, 401.2687,  43.0061,	 25.1721, 374.7236,  42.3317,	 23.7321, 361.0597,  53.5633,	 41.2844, 368.0095, 135.8118,	 53.2130, 406.2078,  92.2487,	 51.3977, 399.3297,  50.6599,	 43.7191, 374.5768,  47.0981,	 39.2500, 360.4642,  56.6989,	 52.3772, 361.1694, 132.5254,	 70.8286, 396.7278,  95.1949,	 71.2097, 391.3685,  62.2389,	 60.6673, 376.5697,  58.9219,	 51.5618, 365.7304,  66.9564,	  0.6607,	1
2566778718,	  2.4227, 444.0844,  12.0968,  -2.1620,   4.8305, -15.2420,		 35.7709, 390.1553,  98.7733,   0.8338,   3.0307,   0.1220,  -0.7399,   0.0522,   0.0476,		 11.8882, 346.7453, 128.9740,	 11.8882, 346.7453, 128.9740,	 -4.3543, 362.0482,  87.4516,	  5.5925, 368.2318,  57.4594,	 19.9286, 369.7142,  40.7044,	 19.6545, 366.3621, 136.4535,	 14.0906, 409.8293,  82.5426,	  7.8582, 430.3264,  48.0890,	  4.5846, 439.2539,  27.3388,	  2.4227, 444.0844,  12.0968,	 30.9863, 368.9613, 136.6628,	 34.7424, 410.5104,  85.6690,	 31.7756, 398.0676,  41.9857,	 28.1302, 371.4632,  42.1772,	 26.6407, 358.1619,  53.8297,	 42.5727, 368.5833, 136.2073,	 54.7979, 405.2500,  91.4273,	 53.8592, 396.7211,  50.1162,	 46.5789, 371.7468,  47.3529,	 42.1093, 357.9339,  57.3799,	 53.8169, 361.7812, 133.3901,	 72.4820, 396.1421,  95.0578,	 73.5657, 389.4132,  62.3696,	 63.2452, 374.3743,  59.4599,	 54.0871, 363.7633,  67.7357,	  0.6876,	1
2566787378,	  5.8243, 436.4736,   7.5996,  -1.9522,   3.9129, -15.5308,		 38.0977, 387.9608,  97.8483,   0.7735,   3.0141,   0.1245,  -0.8018,   0.0700,   0.0723,		 13.9487, 346.3515, 130.2887,	 13.9487, 346.3515, 130.2887,	 -1.8821, 358.9864,  87.7228,	  8.4360, 363.3878,  57.5422,	 23.0181, 363.9243,  40.9432,	 21.4976, 366.4369, 136.6659,	 16.5834, 406.4705,  80.0981,	 10.7766, 424.8832,  44.4151,	  7.7765, 432.5607,  23.1304,	  5.8243, 436.4736,   7.5996,	 32.8116, 369.1110, 136.8922,	 37.1788, 407.4644,  83.4999,	 35.0019, 392.3518,  40.6195,	 31.4653, 365.7815,  42.2413,	 29.8226, 353.1130,  54.5593,	 44.4056, 368.7740, 136.6425,	 57.1652, 402.6868,  89.8851,	 56.9363, 391.5889,  49.1787,	 49.8164, 366.4527,  47.8246,	 45.2401, 353.2389,  58.5841,	 55.7268, 361.8779, 134.4265,	 74.8336, 393.9241,  94.3467,	 76.5016, 385.1607,  62.1693,	 66.2840, 369.9262,  60.0110,	 57.0099, 359.7984,  68.7501,	  0.7091,	1
2566796051,	  9.5996, 427.0207,   2.5311,  -1.6343,   2.8038, -15.8049,		 40.4143, 385.3237,  96.6207,   0.7071,   2.9943,   0.1261,  -0.8713,   0.1021,   0.1212,		 16.1180, 345.6394, 131.2868,	 16.1180, 345.6394, 131.2868,	  0.9122, 355.1347,  87.6894,	 11.7872, 357.6776,  57.4905,	 26.7987, 357.3146,  41.2740,	 23.2017, 366.2401, 136.4352,	 19.0599, 402.2038,  77.1376,	 13.8351, 418.0603,  40.1607,	 11.2340, 424.2169,  18.3360,	  9.5996, 427.0207,   2.5311,	 34.4648, 369.1142, 136.7399,	 39.5486, 403.7771,  80.9416,	 38.6987, 385.8136,  39.1272,	 35.5091, 359.3346,  42.2590,	 33.7215, 347.3663,  55.2393,	 46.0652, 368.9569, 136.7843,	 59.4437, 399.7878,  88.1057,	 60.3838, 385.8843,  48.2806,	 53.6768, 360.5993,  48.4813,	 49.0287, 348.0626,  59.9938,	 57.5409, 362.1171, 135.3143,	 77.1295, 391.6522,  93.5725,	 79.7112, 380.5665,  62.1812,	 69.7344, 365.0805,  60.8421,	 60.3347, 355.4401,  69.9888,	  0.7194,	1
2566805428,	 14.0882, 415.2638,  -2.5702,  -1.2355,   1.4824, -16.0188,		 42.9447, 381.7361,  95.3139,   0.6311,   2.9620,   0.1319,  -0.9513,   0.1329,   0.1853,		 18.3379, 344.4681, 132.3611,	 18.3379, 344.4681, 132.3611,	  3.8633, 350.3885,  87.8915,	 15.3385, 350.8369,  57.8112,	 30.8183, 349.4851,  42.0950,	 24.9442, 365.5358, 136.0470,	 21.8699, 396.6384,  73.9992,	 17.4147, 409.4398,  35.7592,	 15.3237, 413.7815,  13.4486,	 14.0882, 415.2638,  -2.5702,	 36.1468, 368.6296, 136.4198,	 42.2174, 398.8791,  78.2054,	 42.9008, 377.9571,  37.7869,	 40.0408, 351.6785,  42.5173,	 38.0456, 340.5051,  56.1590,	 47.7425, 368.6876, 136.7824,	 61.9678, 395.8293,  86.1848,	 64.2277, 378.7545,  47.6676,	 57.9108, 353.4503,  49.7040,	 53.1319, 341.7615,  62.0266,	 59.3631, 361.9634, 136.1617,	 79.6238, 388.4727,  92.7430,	 83.2932, 374.9589,  62.4300,	 73.5892, 359.2488,  62.0158,	 64.0498, 350.1796,  71.5920,	  0.7291,	1
2566813413,	 18.1282, 402.5572,  -5.7069,  -0.7813,   0.2229, -16.1142,		 44.9127, 376.7171,  94.9781,   0.5687,   2.9300,   0.1364,  -1.0190,   0.1696,   0.2714,		 20.1800, 341.3454, 133.7599,	 20.1800, 341.3454, 133.7599,	  6.1357, 344.8536,  88.8983,	 17.6571, 344.1284,  58.8411,	 33.6356, 342.2683,  43.6858,	 26.1619, 362.7769, 136.2059,	 24.0950, 389.6193,  72.1593,	 20.4387, 399.6806,  33.0259,	 18.9095, 402.3343,  10.4073,	 18.1282, 402.5572,  -5.7069,	 37.2704, 366.1818, 136.6710,	 44.2537, 392.6669,  76.7495,	 46.6814, 369.5134,  37.6359,	 44.3451, 343.4333,  43.5934,	 42.2138, 332.8853,  57.7044,	 48.8463, 366.5683, 137.3390,	 63.8378, 390.6710,  85.4405,	 67.6374, 371.1582,  48.2244,	 61.8779, 345.8820,  51.7313,	 57.0199, 334.8835,  64.6443,	 60.6406, 360.1255, 137.4801,	 81.4745, 384.2304,  92.9456,	 86.3637, 368.8122,  63.7336,	 77.0464, 352.8682,  64.0829,	 67.4297, 344.2000,  73.9488,	  0.7418,	1
2566822073,	 23.9553, 386.4958,  -8.9442,  -0.0638,  -1.5155, -16.0632,		 47.0210, 370.7271,  94.5025,   0.4901,   2.8562,   0.1553,  -1.1061,   0.2030,   0.3896,		 21.5007, 338.1312, 135.1610,	 21.5007, 338.1312, 135.1610,	  8.5728, 338.4471,  89.8302,	 20.6323, 335.9466,  60.0810,	 37.2850, 333.3141,  45.7907,	 26.9595, 359.8228, 136.0270,	 26.8562, 381.2162,  69.9281,	 24.6203, 387.6537,  29.9334,	 24.0191, 388.0114,   7.1190,	 23.9553, 386.4958,  -8.9442,	 37.9723, 363.5078, 136.6178,	 46.7572, 385.0936,  74.9924,	 51.2319, 359.1389,  37.8685,	 49.2082, 333.4832,  45.5370,	 46.7296, 323.8744,  60.2493,	 49.5036, 364.2129, 137.6803,	 66.0241, 384.2726,  84.5406,	 71.6764, 361.8343,  49.2589,	 66.2785, 336.8021,  54.6074,	 61.1245, 326.7696,  68.1757,	 61.4082, 358.0753, 138.7971,	 83.4791, 378.8806,  93.2072,	 89.9590, 361.2585,  65.5949,	 80.9514, 345.1772,  66.7800,	 71.0560, 337.0701,  76.8453,	  0.7458,	1
2566830729,	 30.7371, 368.2243, -11.0189,   0.8195,  -3.5238, -15.7238,		 48.9865, 363.9224,  94.1703,   0.4050,   2.7343,   0.1829,  -1.2032,   0.2312,   0.5487,		 22.2346, 334.6084, 136.5013,	 22.2346, 334.6084, 136.5013,	 11.2380, 330.9498,  90.8088,	 24.4820, 326.2115,  61.8460,	 41.8822, 322.6956,  48.6806,	 27.2947, 356.3961, 135.6246,	 29.7560, 371.7459,  67.9115,	 29.3521, 374.0424,  27.4074,	 29.9176, 371.7481,   4.7049,	 30.7371, 368.2243, -11.0189,	 38.2090, 360.3417, 136.3451,	 49.3484, 376.4661,  73.4426,	 55.9787, 347.8621,  38.6617,	 54.1174, 322.7726,  48.0516,	 51.1640, 314.1943,  63.3033,	 49.6691, 361.3731, 137.8275,	 68.1863, 376.8986,  83.8347,	 75.7833, 351.5031,  51.0081,	 70.5624, 326.9362,  58.3270,	 64.9663, 318.0279,  72.4917,	 61.6116, 355.6035, 140.0011,	 85.3281, 372.6634,  93.6880,	 93.3793, 352.7796,  68.0993,	 84.5974, 336.6776,  70.2794,	 74.3673, 329.2639,  80.5427,	  0.6663,	1
2566839924,	 37.9598, 348.9407, -11.6747,   1.5853,  -5.8564, -14.9505,		 51.8620, 357.7110,  93.4090,   0.3083,   2.5567,   0.2079,  -1.3100,   0.2400,   0.7423,		 23.7908, 332.5597, 137.5260,	 23.7908, 332.5597, 137.5260,	 14.3750, 324.4421,  92.0557,	 28.5541, 317.0169,  64.1178,	 46.4833, 312.3703,  52.0593,	 28.7907, 354.1888, 134.6517,	 33.5128, 362.7387,  65.8669,	 34.7725, 360.1971,  25.3950,	 36.3745, 354.7970,   3.2758,	 37.9598, 348.9407, -11.6747,	 39.6580, 358.2672, 135.3428,	 52.8847, 368.1310,  71.5575,	 60.9223, 336.7150,  39.6156,	 58.9385, 312.4499,  50.9464,	 55.5220, 305.1329,  66.7487,	 51.0562, 359.5260, 137.1008,	 71.3531, 369.7356,  82.4845,	 80.2057, 341.2704,  52.6249,	 74.8397, 317.4904,  62.1154,	 68.7850, 309.9422,  76.8694,	 62.9401, 354.0901, 140.2409,	 88.1634, 366.6296,  93.2839,	 97.2149, 344.4208,  70.0501,	 88.4775, 328.5066,  73.4472,	 77.9396, 321.9828,  83.9993,	  0.6114,	1
2566848058,	 44.1511, 331.3907,  -9.6943,   2.1697,  -7.9744, -13.8574,		 54.7077, 352.3708,  93.4371,   0.2196,   2.3434,   0.2251,  -1.4058,   0.2428,   0.9791,		 25.6632, 331.2063, 138.9933,	 25.6632, 331.2063, 138.9933,	 17.2591, 319.0811,  94.2222,	 31.9958, 309.2556,  67.3336,	 50.2390, 303.6265,  56.2002,	 30.6942, 352.5052, 134.2903,	 36.9926, 354.8221,  65.1404,	 39.5696, 347.6637,  25.2889,	 41.9814, 339.3651,   4.1631,	 44.1511, 331.3907,  -9.6943,	 41.5362, 356.6692, 134.8584,	 56.2192, 360.7774,  70.7621,	 65.1371, 326.9955,  41.5884,	 63.0191, 303.6402,  54.6715,	 59.2717, 297.5442,  70.9109,	 52.8887, 358.1234, 136.7559,	 74.4274, 363.4303,  81.9192,	 84.1396, 332.6084,  54.7914,	 78.6465, 309.6453,  66.0553,	 72.2525, 303.2946,  81.2243,	 64.7054, 353.0369, 140.6459,	 90.9883, 361.3743,  93.3372,	100.6468, 337.2598,  72.3568,	 91.9127, 321.6375,  76.9184,	 81.1654, 315.9722,  87.7514,	  0.5438,	1
2566856734,	 50.7972, 314.4309,  -6.7584,   2.8031,  -9.7456, -12.5496,		 57.5640, 345.9468,  93.2335,   0.1474,   2.1048,   0.2461,  -1.4863,   0.2490,   1.2494,		 27.4749, 328.0450, 139.5051,	 27.4749, 328.0450, 139.5051,	 20.2046, 312.6051,  95.5636,	 35.5075, 300.9013,  69.7654,	 54.0118, 294.5615,  59.4770,	 32.5280, 348.9667, 133.3549,	 40.5571, 346.1754,  64.4021,	 44.6720, 334.9701,  25.6267,	 47.9941, 324.1765,   5.7912,	 50.7972, 314.4309,  -6.7584,	 43.3335, 353.2298, 133.8800,	 59.6092, 352.6535,  70.0398,	 69.4911, 317.1360,  43.3432,	 67.2354, 294.6128,  57.7910,	 63.1318, 289.5204,  74.2880,	 54.6281, 354.8927, 135.9449,	 77.5183, 356.2436,  81.4165,	 88.1844, 323.7549,  56.6990,	 82.5835, 301.5135,  69.2808,	 75.8339, 296.1057,  84.6597,	 66.3654, 350.1843, 140.4949,	 93.7951, 355.1469,  93.3632,	104.1455, 329.7634,  74.2971,	 95.4999, 314.3631,  79.7038,	 84.5832, 309.2957,  90.6628,	  0.4502,	1
2566865427,	 56.4474, 300.0745,  -2.7518,   3.1882, -11.2049, -11.1630,		 60.1533, 340.0424,  93.5064,   0.0872,   1.8751,   0.2715,  -1.5506,   0.2369,   1.4873,		 28.6642, 325.2040, 139.9300,	 28.6642, 325.2040, 139.9300,	 22.3078, 307.2992,  96.7893,	 37.9368, 293.9098,  72.0272,	 56.5626, 286.7376,  62.5354,	 34.1496, 345.6738, 132.7205,	 43.8881, 338.8039,  64.2755,	 49.2888, 324.1755,  26.8207,	 53.2592, 311.2794,   8.4111,	 56.4474, 300.0745,  -2.7518,	 44.9941, 349.8321, 133.2814,	 62.8754, 345.3717,  70.0266,	 73.0661, 308.5682,  45.2575,	 70.2469, 286.7216,  60.6164,	 65.6842, 282.4349,  77.2215,	 56.2537, 351.4781, 135.5414,	 80.5362, 349.4019,  81.6416,	 91.6894, 315.8729,  58.5842,	 85.6586, 294.1383,  71.8353,	 78.4623, 289.3953,  87.2311,	 67.8081, 346.9024, 140.6595,	 96.4886, 348.8058,  94.0524,	106.9526, 322.3689,  76.5434,	 98.0806, 307.3478,  82.6098,	 86.9306, 302.9886,  93.6383,	  0.4124,	1
2566874609,	 60.9218, 286.9598,   1.5203,   3.2523, -12.4642,  -9.7157,		 62.7691, 334.3432,  93.5178,   0.0277,   1.6612,   0.2968,  -1.6075,   0.2075,   1.7432,		 29.7589, 322.8341, 139.8293,	 29.7589, 322.8341, 139.8293,	 23.9807, 302.8823,  97.5133,	 39.7115, 287.7759,  73.8269,	 58.3075, 279.5745,  65.1447,	 36.0239, 342.7380, 131.7260,	 47.1711, 332.0621,  63.9874,	 53.4232, 314.2165,  28.0923,	 57.6695, 299.4240,  11.2359,	 60.9218, 286.9598,   1.5203,	 46.9717, 346.6070, 132.3473,	 66.2050, 338.3712,  69.8728,	 75.9638, 300.2691,  46.9631,	 72.2027, 279.1637,  63.1351,	 67.1367, 275.7242,  79.7913,	 58.2189, 348.0439, 134.8034,	 83.6984, 342.4882,  81.7085,	 94.6443, 307.8599,  60.2306,	 87.8067, 286.7440,  74.0768,	 80.1174, 282.7595,  89.4492,	 69.5067, 343.4094, 140.4376,	 99.3273, 342.0773,  94.5315,	109.6126, 314.8666,  78.1375,	100.4340, 300.2003,  84.6028,	 89.0635, 296.4827,  95.6412,	  0.3569,	1
2566882765,	 63.9472, 278.7029,   4.4699,   3.3927, -13.0989,  -8.7883,		 64.1808, 329.5993,  93.7734,   0.0107,   1.6039,   0.3118,  -1.6253,   0.1996,   1.8341,		 30.3950, 319.0201, 139.7460,	 30.3950, 319.0201, 139.7460,	 25.3743, 298.3959,  97.6564,	 41.2122, 282.8001,  74.3617,	 59.7819, 274.2761,  65.9380,	 36.9302, 338.7552, 131.4459,	 49.0102, 326.9941,  64.0479,	 55.9986, 307.5676,  29.1224,	 60.5545, 291.8018,  13.2582,	 63.9472, 278.7029,   4.4699,	 47.8963, 342.5530, 132.1753,	 68.0007, 333.2507,  70.1262,	 77.9849, 295.1017,  47.3925,	 73.9503, 273.9750,  63.4707,	 68.6317, 270.5705,  80.0552,	 59.1159, 343.9441, 134.7793,	 85.3454, 337.4152,  82.1625,	 96.6341, 302.7782,  60.8769,	 89.6002, 281.6321,  74.5779,	 81.6638, 277.6802,  89.8328,	 70.2828, 339.3115, 140.6509,	100.7769, 337.0805,  95.2246,	111.2304, 309.8167,  79.0264,	102.0463, 295.1449,  85.4713,	 90.6012, 291.4799,  96.4500,	  0.3623,	1
2566891442,	 66.6069, 270.5266,   5.9817,   3.3189, -13.6780,  -7.8882,		 65.8441, 324.6309,  92.5904,  -0.0117,   1.5368,   0.3305,  -1.6436,   0.1767,   1.9585,		 30.9902, 315.4925, 138.0721,	 30.9902, 315.4925, 138.0721,	 27.0506, 294.0468,  96.2789,	 42.8809, 277.6985,  73.5008,	 61.3957, 268.6226,  65.5458,	 38.1112, 334.9517, 129.6041,	 51.1710, 321.9034,  62.6270,	 58.6621, 300.8945,  28.7371,	 63.2880, 284.2047,  13.8698,	 66.6069, 270.5266,   5.9817,	 49.1430, 338.5204, 130.4829,	 70.1795, 327.8370,  68.9676,	 79.9228, 289.4690,  46.4994,	 75.2359, 268.4225,  62.5056,	 69.5473, 265.1765,  78.9988,	 60.3406, 339.7065, 133.2764,	 87.3866, 331.8060,  81.2646,	 98.5879, 296.9858,  60.2332,	 91.0182, 275.9106,  73.7568,	 82.7315, 272.0940,  88.8590,	 71.2923, 334.9219, 139.4250,	102.5632, 331.3347,  94.6178,	112.9260, 303.9008,  78.6501,	103.5076, 289.3376,  85.0024,	 91.8749, 285.8763,  95.8493,	  0.3644,	1
2566900100,	 67.7205, 266.1118,   6.9987,   3.1680, -13.9641,  -7.4360,		 67.0590, 321.4044,  92.2911,  -0.0165,   1.5236,   0.3358,  -1.6435,   0.1602,   1.9944,		 31.8121, 312.7942, 137.5726,	 31.8121, 312.7942, 137.5726,	 28.3407, 291.2193,  95.8044,	 43.9636, 274.5945,  73.0833,	 62.3619, 265.2115,  65.2148,	 39.2924, 332.1426, 129.1606,	 52.5093, 318.9368,  62.2452,	 60.0386, 297.2169,  28.8150,	 64.5525, 280.0759,  14.4346,	 67.7205, 266.1118,   6.9987,	 50.3753, 335.5323, 130.1031,	 71.5757, 324.5583,  68.6953,	 80.9568, 286.2761,  45.9287,	 75.9150, 265.1176,  61.6773,	 70.0855, 261.7981,  78.1065,	 61.5749, 336.5356, 132.9592,	 88.7765, 328.2400,  81.0901,	 99.7874, 293.6060,  59.6547,	 91.9709, 272.3831,  72.8018,	 83.5586, 268.4531,  87.8052,	 72.4141, 331.5704, 139.1638,	103.8697, 327.5139,  94.5263,	114.1018, 300.2142,  78.2474,	104.6100, 285.6065,  84.3847,	 92.9389, 282.1018,  95.1762,	  0.3720,	1
2566908801,	 67.5230, 262.2764,   6.6463,   2.6688, -14.2664,  -7.0480,		 68.2613, 318.9680,  90.6640,  -0.0379,   1.4650,   0.3431,  -1.6514,   0.1192,   2.1638,		 32.3293, 312.1166, 135.7066,	 32.3293, 312.1166, 135.7066,	 28.7261, 290.2274,  94.1135,	 43.8011, 272.7960,  71.6282,	 61.8604, 262.6110,  63.9743,	 40.6531, 331.0857, 127.2235,	 53.8679, 316.8706,  60.5148,	 60.8871, 294.1909,  27.6153,	 64.8542, 276.5428,  13.6943,	 67.5230, 262.2764,   6.6463,	 51.8559, 334.0324, 128.2354,	 73.0929, 321.7653,  67.0855,	 81.2193, 283.1459,  44.4059,	 75.2546, 262.1774,  60.0860,	 69.1608, 259.0916,  76.4648,	 63.0634, 334.6038, 131.1784,	 90.3273, 324.8402,  79.5984,	100.2246, 289.7754,  58.3209,	 91.5139, 268.8711,  71.4162,	 82.8283, 265.2958,  86.3525,	 73.6424, 329.2507, 137.5081,	105.2694, 323.6037,  93.1655,	114.7728, 296.0529,  76.8680,	104.8133, 281.7036,  82.8725,	 92.9665, 278.5489,  93.5802,	  0.3818,	1
2566917492,	 66.6231, 262.0940,   5.6002,   2.6046, -14.1334,  -7.3341,		 68.3345, 316.7724,  90.6538,  -0.0057,   1.5540,   0.3283,  -1.6182,   0.1220,   1.9403,		 33.0776, 308.4295, 135.9776,	 33.0776, 308.4295, 135.9776,	 29.6727, 287.0561,  94.1005,	 44.7193, 270.1126,  71.2265,	 62.7267, 260.1702,  63.1434,	 41.2412, 327.6744, 127.9734,	 53.5059, 315.5874,  60.6664,	 60.1863, 293.6065,  27.2264,	 64.0185, 276.2274,  12.9343,	 66.6231, 262.0940,   5.6002,	 52.4520, 330.6139, 128.9141,	 72.8157, 320.3183,  67.1069,	 80.8691, 282.7631,  42.6816,	 75.2615, 261.0733,  57.4880,	 69.4104, 257.2667,  73.8035,	 63.7003, 331.1188, 131.7101,	 90.2254, 323.0396,  79.4580,	 99.9016, 288.7078,  56.9207,	 91.4332, 267.3615,  69.4499,	 82.9713, 263.2776,  84.3840,	 74.3807, 325.5945, 137.7142,	105.3665, 321.4132,  92.7608,	114.8803, 294.5892,  75.2985,	105.1352, 279.9222,  80.8714,	 93.4626, 276.2790,  91.6153,	  0.3915,	1
2566926111,	 65.1648, 263.0402,   4.9896,   2.4258, -14.0338,  -7.5826,		 68.3062, 316.1242,  90.8305,   0.0161,   1.6203,   0.3141,  -1.5928,   0.1166,   1.7562,		 33.6479, 306.9033, 136.4449,	 33.6479, 306.9033, 136.4449,	 30.4656, 285.6993,  94.4642,	 45.3361, 268.9524,  71.3317,	 63.3412, 259.1239,  63.1056,	 41.8111, 326.2871, 128.7828,	 53.0463, 315.7359,  61.0392,	 59.1888, 294.2541,  27.1744,	 62.7390, 277.0740,  12.5722,	 65.1648, 263.0402,   4.9896,	 53.0515, 329.1406, 129.6320,	 72.4734, 320.2041,  67.3124,	 80.0406, 283.3288,  41.7232,	 74.5471, 261.2327,  55.9606,	 68.8989, 256.9862,  72.2391,	 64.3411, 329.5158, 132.2776,	 90.0728, 322.5333,  79.4735,	 99.2411, 288.7118,  55.9729,	 90.8323, 267.1069,  68.0919,	 82.5576, 262.7010,  83.0395,	 75.0727, 323.7906, 137.9952,	105.3914, 320.5062,  92.5155,	114.6134, 294.1520,  74.2020,	104.9146, 279.3484,  79.4872,	 93.3741, 275.4406,  90.2808,	  0.4045,	1
2566934804,	 63.9329, 264.2107,   4.3027,   2.3589, -13.9279,  -7.7960,		 67.9884, 316.0856,  90.7495,   0.0337,   1.6785,   0.3019,  -1.5741,   0.1182,   1.5987,		 33.9059, 306.0271, 136.6199,	 33.9059, 306.0271, 136.6199,	 30.8930, 285.0345,  94.5207,	 45.7210, 268.5615,  71.1653,	 63.7858, 258.9424,  62.8234,	 41.9481, 325.5526, 129.1933,	 52.3640, 316.1860,  61.1453,	 58.1636, 295.1274,  26.9558,	 61.5740, 278.1386,  12.0987,	 63.9329, 264.2107,   4.3027,	 53.1941, 328.4086, 129.9536,	 71.8607, 320.5760,  67.2558,	 79.2128, 284.2396,  40.8462,	 73.9419, 261.8414,  54.6903,	 68.4953, 257.2580,  70.9460,	 64.5149, 328.7560, 132.4665,	 89.6050, 322.7231,  79.2384,	 98.5550, 289.3511,  55.0220,	 90.3349, 267.5072,  66.8383,	 82.2472, 262.8089,  81.7992,	 75.3238, 322.9500, 137.9526,	105.0855, 320.4959,  92.0546,	114.2544, 294.5804,  73.0997,	104.7021, 279.5983,  78.1430,	 93.2917, 275.3826,  88.9590,	  0.4234,	1
2566943470,	 60.7818, 267.7210,   2.7839,   2.1003, -13.6855,  -8.2839,		 67.2718, 316.8887,  90.6204,   0.0642,   1.7938,   0.2764,  -1.5390,   0.1140,   1.2995,		 34.3555, 305.4799, 137.0235,	 34.3555, 305.4799, 137.0235,	 30.4310, 285.5644,  94.4784,	 44.6922, 269.6960,  70.3638,	 62.5614, 260.2944,  61.3773,	 42.2852, 325.2058, 130.0177,	 50.8803, 317.9948,  61.4547,	 55.7223, 297.9449,  26.5180,	 58.6815, 281.4065,  11.0678,	 60.7818, 267.7210,   2.7839,	 53.5596, 327.9969, 130.5738,	 70.5487, 322.1183,  67.1891,	 77.0642, 286.6357,  39.4333,	 72.0604, 263.8147,  52.6727,	 67.0166, 258.7215,  68.9067,	 64.9435, 328.2239, 132.7987,	 88.6089, 323.8175,  78.7647,	 96.8378, 291.2726,  53.2040,	 88.8538, 269.0466,  64.4562,	 81.1310, 263.8515,  79.4456,	 75.8667, 322.2071, 137.8105,	104.4090, 321.1258,  91.0924,	113.0299, 295.8325,  71.0699,	103.5630, 280.7057,  75.8348,	 92.4067, 276.1491,  86.7768,	  0.4414,	1
